Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2069749,"AMBER'S COFFEE CAKE & MORE, LTD.","AMBER'S COFFEE CAKE & MORE, LTD.",2536299,Bakery,Risk 1 (High),7242 W TOUHY AVE ,CHICAGO,IL,60631,07-12-17,License,Not Ready,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Observed the three compartment sink to be slow draining. Instructed facility to repair and maintain.

Instructed facility to obtain and maintain working sink stoppers for all three compartments of the three compartment sink.",42.01178507,-87.80832301,"(42.01178507312264, -87.8083230070563)"
2070085,SUBWAY 28330,SUBWAY 28330,1474226,Restaurant,Risk 1 (High),120 S STATE ST ,CHICAGO,IL,60603,07/19/2017,Canvass,Pass,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: OBSERVED POTENTIALLY HAZARDOUS FOODS AT IMPROPER TEMPERATURES IN A COLD HOLDING UNIT (3LBS OF SLICED TOMATOES AT 48.9F, 5LBS OF SALAMI AT 50.2F, 12LBS OF CHICKEN AT 49.3-51.6F, 1LB OF GUACAMOLE AT 49.9F, 9LBS OF TURKEY AT 50.4-50.8F, 3.5LBS OF HAM AT 51.9F, 3 LBS OF BEEF AT 48.8F, 3LBS OF COLD CUT COMBO MEAT AT 50.1F, 9LBS OF CHEESE AT 51.1F, 7LBS OF STEAK AT 50.9F AND 4LBS OF TUNA AT 49.5F). MANAGER VOLUNTARILY DISCARDED AND DENTAURED APPROXIMATELY 59.5LBS OF FOOD VALUED AT $100. INSTRUCTED TO PROVIDE AND MAINTAIN COLD POTENTIALLY HAZARDOUS FOODS AT 40.0F OR BELOW. CRITICAL VIOLATION 7-38-005(A) | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED THE 3 COMPARTMENT SINK FAUCET BASE LEAKING AND THE WASTE PIPE UNDER THE RIGHT BASIN LEAKING. INSTRUCTED TO REPAIR AND MAINTAIN ALL PLUMBING.",41.88012466,-87.62787194,"(41.88012466036066, -87.627871944837)"
2070201,BC IRVING PARK LLC,BACKLOT  COFFEE,2541989,Restaurant,Risk 2 (Medium),3982 N AVONDALE AVE ,CHICAGO,IL,60641,07/19/2017,License,Fail,,41.95333999,-87.73202749,"(41.95333998629583, -87.73202749084835)"
2070083,JEWEL FOOD STORE #3470,JEWEL FOOD STORE #3470,1382,Grocery Store,Risk 1 (High),3570 N ELSTON AVE ,CHICAGO,IL,60618,07/19/2017,Complaint,Pass,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: MIX/MATCH MEAT COOLER NOT MAINTAINED, AMBIENT AIR TEMPERATURE AT 69.0 F. FOUNDS PORK, CHICKEN. HELD INSIDE SAID COOLER. INSTRUCTED MANAGER TO REPAIR COOLER. AMBIENT AIR TEMPERATURE MUST BE 40 F OR BELOW. CRITICAL VIOLATION 7-38-005(A). | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: FOUND THE FOLLOWING POTENTIALLY HAZARDOUS FOODS HELD AT IMPROPER TEMPERATURES- CHICKEN AT 45.6 F AND PORK AT 49.6 F. I NSTRUCTED MANAGER POTENTIALLY HAZARDOUS FOODS MUST BE HELD AT 40 F OR BELOW IF HELD COLD. ALL OUT OF TEMPERATURE POTENTIALLY HAZARDOUS FOODS VOLUNTARILLY DISCARDED AT THIS TIME. CRITICAL VIOLATION 7-38-005(A). | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: 3-COMPARTMENT SINKS AT DELI PREP AREA AND MEAT PREP AREA LEAKING AT FAUCET BASE ALSO 2-COMPARTMENT SINK AT MEAT DEPARTMENT FAUCET LEAKING AT BASE. MUST REPAIR AND MAINTAIN SINKS. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: CEILING LIGHT BULBS END CAPS MISSING ABOVE 3-COMPARTMENT SINK AT PRODUCE PREP ROOM. MUST PROVIDE END CAPS FOR SAID CEILING LIGHT BULBS.",41.9460576,-87.70823011,"(41.946057604016254, -87.70823010980484)"
2070081,HIMMEL'S CHICAGO,HIMMEL'S CHICAGO,71700,Restaurant,Risk 1 (High),2251 W LAWRENCE AVE ,CHICAGO,IL,60625,07/19/2017,Canvass,Out of Business,"10. SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS  CONNECTION AND/OR BACK FLOW - Comments: WASTE WATER BACKING UP ON THE 1ST COMPARTMENT SINK AND CLEAR WATER BACKING UP ON THE 3RD COMPARTMENT SINK WHEN I PULLED OUT THE DRAIN STOPPER FROM THE MIDDLE COMPARTMENT SINK OF THE 3 COMPT SINK. INSTRUCTED TO CLEAN THE GREASE TRAP BOX  AND ROD THE PIPE UNDER THE 3 COMPT SINK. CRITICAL VIOLATION 7-38-030. OWNER CALLED THE PLUMBER TO FIX THE PROBLEM DURING INSPECTION. J.BLANTON PLUMBING COMPANY ARRIVED ON SITE DURING INSPECTION. TEL NO 773-7249272. KEN STROMAN PLUMBER WAS ABLE TO FIX THE PROBLEM. 3 COMP  ISNK IS NOW DRAINING WELL. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: RE CAULK AROUND THE EXPOSED HAND SINK IN THE PREP AREA. CAULK WORN OUT WITH BLACK MOLDY LIKE SUBSTANCE AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WALLS BESIDE THE HAND SINK IN THE PREP AREA NOT IN GOOD REPAIR. MUST REPAIR AND MAINTAIN.

CEILING VENT COVER IN BOTH WASHROOMS  WITH DUST BUILD-UP. MUST REMOVE DUST,CLEAN AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: ONE DOOR COOLER FAN GUARD WITH DUST ACCUMULATED. CLEAN, REMOVE DUST AND MAINTAIN.

FILTER OUTSIDE ON THE RIGHT AND LEFT SIDE OF THE ICE MAKER WITH DUST ACCUMULATED. MUST CLEAN,REMOVE DUST AND MAINTAIN.",41.96854378,-87.68607229,"(41.96854378085771, -87.6860722894134)"
2070079,EL GORDO RESTAURANT,EL GORDO RESTAURANT,31100,Restaurant,Risk 1 (High),5746 W BELMONT AVE ,CHICAGO,IL,60634,07/19/2017,Complaint,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: FOUND FRONT ENTRANCE BOTTOM CORNER DOOR AND REAR BOTTOM DOOR NOT RODENT PROOFED WITH 1/4 INCH GAP/OPENING. INSTRUCTED TO RODENT PROOFED BOTTOM OF THE SAID DOORS.
SERIOUS VIOLATION 7-38-020 | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATIONS NOT CORRECTED FROM INSPECTION REPORT# 1982025 ISSUED ON 01-24-2017.
SERIOUS VIOLATION 7-42-090
#33 - INSTRUCTED TO DETAIL CLEAN AND MAINTAIN INTERIOR AND EXTERIOR SURFACES OF COOLERS AND FREEZERS, STORAGE RACKS, PREP AND STORAGE SHELVES, INTERIOR AND EXTERIOR SURFACES OF COOKING EQUIPMENT, DISH MACHINE AND ICE MACHINE BEHIND UPPER PANEL. 
#34 - INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS INSIDE BOILER ROOM, UNDER AND AROUND HOT WATER TANK.---------CLEANING EQUIPMENT (BROOMS, MOPS ETC) MUST BE STORED OFF THE FLOOR FOR EASY ACCESS ON CLEANING.
#35 - INSTRUCTED TO DETAIL CLEAN AND MAINTAIN VENT COVER INSIDE (CUSTOMER) WOMEN'S WASHROOM. 
#38 - INSTRUCTED TO REPAIR LEAKY FAUCET NECK AT 3 COMPARTMENT SINK IN REAR DISH WASHING AREA. 	 
#41 - INSTRUCTED TO CLEAN, REMOVE UNNECESSARY ARTICLES STORED ON TOP OF (2) WALK-IN COOLER TO PREVENT PEST HARBORAGE IN REAR AREA. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED NOT TO USE GROCERY BAGS FOR FOOD STORAGE INSIDE COOLERS AND FREEZERS. MUST USE FOOD GRADE STORAGE BAGS.---------MUST REPAIR OR REPLACE BROKEN RUBBER GASKET AROUND 2 DOOR REACH-IN COOLER (BY 3 COMPARTMENT SINK) IN REAR PREP AREA.------------MUST REPLACE METAL RICE SCOOPER (IN POOR REPAIR) INSIDE RICE STORAGE BIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INSTRUCTED TO REPAIR SLOW DRAINING 3 COMPARTMENT SINK IN REAR DISH WASHING AREA.------------MUST REPAIR LOOSE FAUCET AT HAND SINK INSIDE EMPLOYEE WASHROOM IN REAR AREA (BY EXIT DOOR). | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN EXTERIOR SURFACES OF GREASE BOX WITH EXCESSIVE GREASE ACCUMULATION UNDERNEATH 3 COMPARTMENT SINK. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN WALLS WITH DRIED FOOD SPILLAGE AND GREASE BEHIND PREP COOLER IN REAR PREP/COOKING AREA.",41.9386272,-87.77083025,"(41.938627195628456, -87.77083024900564)"
2070077,Au Bon Pain,Au Bon Pain,1979981,Restaurant,Risk 1 (High),200 E Randolph ST BLDG ,CHICAGO,IL,60601,07/19/2017,Canvass,Fail,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED FLOORS BEHIND THE OVEN WITH ACCUMULATED DUST/DIRT DEBRIS. INSTRUCTED TO CLEAN AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED CEILING WITH ACCUMULATED DUST DEBRIS LOCATED ABOVE THE OVENS. INSTRUCTED TO CLEAN AND MAINTAIN.",41.88463208,-87.62224799,"(41.8846320757672, -87.6222479910888)"
2070076,BULL DOG ALE HOUSE,BULL DOG ALE HOUSE,2517130,Restaurant,Risk 1 (High),901 S STATE ST ,CHICAGO,IL,60605,07/19/2017,License,Fail,,41.87050208,-87.62734618,"(41.870502077951755, -87.62734617773437)"
2070078,JUDAH NORTH,JUDAH NORTH,2476790,Daycare Above and Under 2 Years,Risk 1 (High),939-941 N PULASKI RD ,CHICAGO,IL,60651,07/19/2017,License Re-Inspection,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: CORRECTED: HOT HOLDING UNIT WATER TEMP AT 170.9F. | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: CORRECTED: OBSERVED SOAP AND PAPER TOWELS IN ALL TOILET ROOMS AT THIS TIME. INSTRUCTED TO PROVIDE AND MAINTAIN AT ALL TIMES. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: CORRECTED: DROPPINGS REMOVE AND AREAS CLEANED. REAR EXIT DOOR NOW TIGHT FITTING TO PREVENT ENTRY POINT FOR PESTS. PREMISES HAS ORKIN PEST CONTROL. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: CORRECTED: PREMISES HAS FLOOD BROS. DUMPSTER SERVICE. | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: CORRECTED | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: CORRECTED",41.89836707,-87.72602784,"(41.898367071372185, -87.72602784401688)"
2070075,BULL DOG ALE HOUSE,BULL DOG ALE HOUSE,2517129,Restaurant,Risk 1 (High),901 S STATE ST ,CHICAGO,IL,60605,07/19/2017,License Re-Inspection,Out of Business,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: THERE IS NO HOT WATER ON THE PREMISES. INSTRUCTED TO PROVIDED AND MAINTAIN AT ALL TIMES. CRITICAL VIOLATION 7-38-030 | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: THE FRONT REVOLVING DOORS ARE NOT RODENT/INSECT PROOFED AT THE BOTTOM OF THE DOOR. INSTRUCTED TO RODENT/INSECT PROOF THE DOOR. MAINTAIN SAME. 7-38-020 | 8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME - Comments: THE DISH MACHINE IN THE REAR AND IN THE BAR AREA NOT SANITIZING AT THE REQUIRED PPM. INSTRUCTED TO HAVE DISH MACHINES PROPERLY WORKING. CRITICAL VIOLATION 7-38-030",41.87050208,-87.62734618,"(41.870502077951755, -87.62734617773437)"
2015411,GASLIGHT COFFEE ROASTERS,GASLIGHT COFFEE ROASTERS,2185009,Restaurant,Risk 1 (High),2385 N MILWAUKEE AVE ,CHICAGO,IL,60647,07/19/2017,Canvass,Fail,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Caulk around exposed hand sink in front prep area in state of disrepair, shall be repaired/replaced.
Reach in cooler shelving/racks that had peeling paint/rust shall be repaired/replaced. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Non food contact surfaces of ice machine(exterior), not clean, need detailed cleaning(crevices).
Reach in cooler shelving/racks not clean, need detailed cleaning(crevices). | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Floors in rear kitchen prep area under shelving/racks not clean had excess debris accumulation, need detailed cleaning(corners).
Floors under front counter in front prep area not clean, need detailed cleaning(corners).  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Walls that had peeling paint/gaps in rear prep area, shall be repaired/sealed. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: Bathroom doors self closing mechanism in state of disrepair(broken), shall be repaired/replaced.",41.92466825,-87.69999236,"(41.92466824748827, -87.69999236109766)"
2070072,MEHRAB SUPER MARKET,MEHRAB SUPER MARKET,2179855,Grocery Store,Risk 2 (Medium),2433-35 W DEVON AVE ,CHICAGO,IL,60659,07/19/2017,Canvass Re-Inspection,Pass,"29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: CORRECTED. ALL EMPLOYEES NOW HAVE FOOD HANDLERS CERTIFICATE. | 13. NO EVIDENCE OF RODENT OR INSECT INFESTATION, NO BIRDS, TURTLES OR OTHER ANIMALS - Comments: CORRECTED. PEST CONTROL PROBLEM IS MINIMIZED AT THIS TIME OF INSPECTION. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: CORRECTED | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: CORRECTED | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CORRECTED | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: CORRECTED | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: CORRECTED | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CORRECTED | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CORRECTED",41.99759945,-87.6911627,"(41.99759944782518, -87.69116270116571)"
2070071,AMAR FOODS,AMAR FOODS,57568,Grocery Store,Risk 2 (Medium),525 E MARQUETTE RD ,CHICAGO,IL,60637,07/18/2017,Canvass,Pass,,41.77474041,-87.61203766,"(41.77474041266132, -87.61203766276827)"
2070069,RHODES FOOD MARKET,RHODES FOOD MARKET,2543241,Grocery Store,Risk 3 (Low),525 E MARQUETTE RD ,CHICAGO,IL,60637,07/18/2017,License,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: NO PEST CONTROL LOG BOOK FOUND ON PREMISES AS REQUIRED WITH NECESSARY DOCUMENTATION FROM A LICENSED PEST CONTROL COMPANY.  MUST PROVIDE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: FOUND NO UTILITY SINK ON PREMISES AS REQUIRED WITH HOT AND COLD RUNNING WATER AND A BACK FLOW PREVENTER DEVICE ATTACHED; MUST INSTALL.",41.77474041,-87.61203766,"(41.77474041266132, -87.61203766276827)"
2070066,EPIC CATERING INC.,EPIC CATERING INC.,2328432,Catering,Risk 1 (High),13514 S AVENUE O ,CHICAGO,IL,60633,07/18/2017,Canvass,Fail,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: PEELING PAINT ON WALLS AT 3- COMPARTMENT SINK.MUST REPAIR.",41.6495578,-87.54004031,"(41.649557800278544, -87.54004030932865)"
2069746,CRISPY'S,CRISPY'S,2447073,Restaurant,Risk 1 (High),7242 W TOUHY AVE ,CHICAGO,IL,60631,07-12-17,Canvass,Out of Business,,42.01178507,-87.80832301,"(42.01178507312264, -87.8083230070563)"
2015402,DOS URBAN CANTINA,DOS URBAN CANTINA,2397621,Restaurant,Risk 1 (High),2829-2831 W ARMITAGE AVE ,CHICAGO,IL,60647,07-12-17,Canvass,Pass,,41.91737008,-87.69824926,"(41.91737007807033, -87.6982492595568)"
2070068,MACY'S,STARBUCKS ON 1ST FLOOR STREET LEVEL,2262395,Restaurant,Risk 2 (Medium),111 N STATE ST ,CHICAGO,IL,60602,07/18/2017,Canvass,No Entry,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED THE FLOOR UNDER EQUIPMENT WITH ACCUMULATED FOOD SPILL. INSTRUCTED TO CLEAN AND MAINTAIN THE FLOORS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED THE MOP SINK VACUUM BREAKER LEAKING. INSTRUCTED TO REPAIR AND MAINTAIN ALL PLUMBING. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED THE INTERIOR OF LOWER CABINETS WITH ACCUMULATED FOOD DEBRIS IN THE PREP AREA. INSTRUCTED TO CLEAN AND MAINTAIN THE INTERIOR OF CABINETS. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED A WET MOP STORED INSIDE OF THE MOP BASIN. INSTRUCTED TO HANG OR INVERT ALL WET MOPS.",41.88347312,-87.62772975,"(41.88347312241303, -87.62772975002918)"
2070059,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1122193,Restaurant,Risk 1 (High),316 N MICHIGAN AVE ,CHICAGO,IL,60601,07/18/2017,Canvass,Out of Business,,41.88720777,-87.62469337,"(41.88720776765347, -87.62469337443704)"
2070057,MACY'S,SEVEN ON STATE STREET.,61208,Restaurant,Risk 1 (High),111 N STATE ST ,CHICAGO,IL,60602,07/18/2017,Canvass Re-Inspection,Not Ready,"22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: VIOLATION CORRECTED. OBSERVED THE HIGH TEMPERATURE DISH MACHINE FINAL RINSE GAUGE REPAIRED AND WORKING PROPERLY. DISH MACHINE IN USE AND FINAL RINSE AT 190.0F. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED THE EXTERIOR OF FRYERS WITH ACCUMULATED FOOD DEBRIS AND GREASE. INSTRUTED TO CLEAN AND MAINTAIN THE EXTERIOR OF THE FRYERS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED THE FLOOR AND FLOOR DRAINS UNDER THE FRONT FOOD PREP COUNTERS AND EXPOSED HAND WASHING SINK IN THE REAR OF FRONTERA GRILL WITH ACCUMULATED FOOD DEBRIS AND ORGANIC BUILD UP. INSTRUCTED TO CLEAN AND MAINTAIN THE FLOORS AND FLOOR DRAINS. 
 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED CEILING TILES AND CEILING VENTS IN THE CATERING PREP KITCHEN WITH ACCUMULATED DUST. INSTRUCTED TO CLEAN AND MAINTAIN THE CEILING TILES AND CEILING VENTS.",41.88347312,-87.62772975,"(41.88347312241303, -87.62772975002918)"
2070053,BEGGARS PIZZA,BEGGAR'S PIZZA,2089154,Restaurant,Risk 1 (High),5133 S CICERO AVE ,CHICAGO,IL,60632,07/18/2017,Canvass,Fail,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED THE CUTTING BOARDS, AND DOUGH ROLLER NOT CLEAN, INSTRUCTED TO CLEAN AND SANITIZE. ALSO CLEAN HOT HOLDING UNITS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED THE CEILING LIGHT SHIELDS NOT CLEAN, INSTRUCTED TO CLEAN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED CLUTTER IN THE FRONT STORAGE AREA, INSTRUCTED TO ORGANIZE AND REMOVE ITEMS NOT BEING USED.",41.79924425,-87.74280079,"(41.799244250828934, -87.74280078945442)"
