Name,Program Identifier,Inspection Date,Description,Address,City,Zip Code,Phone,Longitude,Latitude,Inspection Business Name,Inspection Type,Inspection Score,Inspection Result,Inspection Closed Business,Violation Type,Violation Description,Violation Points,Business_ID,Inspection_Serial_Num,Violation_Record_ID,Grade
ACCESSO SHOWARE CENTER,ShoWare Center  - CLUB LOUNGE,06-04-10,Seating 51-150 - Risk Category I,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,BLUE,3500 - Employee cleanliness and hygiene,3,PR0077778,DA2112332,IV2021125,1
ACCESSO SHOWARE CENTER,ShoWare Center  - CLUB LOUNGE,06-04-10,Seating 51-150 - Risk Category I,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,BLUE,"4800 - Physical facilities properly installed,...",2,PR0077778,DA2112332,IV2021151,1
ACCESSO SHOWARE CENTER,ShoWare Center  - GENERAL CONCESSION #1,06-04-10,Seating 0-12 - Risk Category I,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,0600 - Adequate handwashing facilities,10,PR0077775,DA2112330,IV2021041,1
ACCESSO SHOWARE CENTER,ShoWare Center - Coffee & Bakery,06-04-10,Limited Food Services - no permanent plumbing,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,0200 - Food Worker Cards current for all food...,5,PR0077816,DA2112328,IV2020885,
ACCESSO SHOWARE CENTER,ShoWare Center  - CLUB LOUNGE,06-04-10,Seating 51-150 - Risk Category I,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,RED,0600 - Adequate handwashing facilities,10,PR0077778,DA2112332,IV2021185,1
ACCESSO SHOWARE CENTER,ShoWare Center - Coffee & Bakery,06-04-10,Limited Food Services - no permanent plumbing,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,RED,"2500 - Toxic substances properly identified,...",10,PR0077816,DA2112328,IV2020853,
ACCESSO SHOWARE CENTER,ShoWare Center - Coffee & Bakery,06-04-10,Limited Food Services - no permanent plumbing,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,RED,0600 - Adequate handwashing facilities,10,PR0077816,DA2112328,IV2020897,
ACCESSO SHOWARE CENTER,ShoWare Center  - GENERAL CONCESSION #1,06-04-10,Seating 0-12 - Risk Category I,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,"2500 - Toxic substances properly identified,...",10,PR0077775,DA2112330,IV2020997,1
ACCESSO SHOWARE CENTER,ShoWare Center  - GRILL CONCESSON #1,09/18/2009,Seating 0-12 - Risk Category III,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,0,Satisfactory,FALSE,BLUE,3700 - In-use utensils properly stored,3,PR0077776,DA2030497,IV1202935,2
ACCESSO SHOWARE CENTER,ShoWare Center  - GENERAL CONCESSION #1,09/18/2009,Seating 0-12 - Risk Category I,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,RED,1710 - Proper hot holding temperatures (less than 130 degrees F ),25,PR0077775,DA2030500,IV1203004,1
ACCESSO SHOWARE CENTER,ShoWare Center  - MAIN KITCHEN,07-10-09,Seating 0-12 - Risk Category III,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,0,Satisfactory,FALSE,BLUE,3700 - In-use utensils properly stored,3,PR0077779,DA2004159,IV0945360,1
ACCESSO SHOWARE CENTER,ShoWare Center  - MAIN KITCHEN,07-10-09,Seating 0-12 - Risk Category III,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,0,Satisfactory,FALSE,BLUE,"3100 - Proper labeling, signage",5,PR0077779,DA2004159,IV0945375,1
ACCESSO SHOWARE CENTER,ShoWare Center - Coffee & Bakery,03-11-09,Limited Food Services - no permanent plumbing,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0077816,DA1959039,,
ACCESSO SHOWARE CENTER,ShoWare Center  - GENERAL CONCESSION #2,03-11-09,Seating 0-12 - Risk Category III,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,0,Satisfactory,FALSE,BLUE,"3400 - Wiping cloths properly used, stored",5,PR0077772,DA1959038,IV0751899,1
ACCESSO SHOWARE CENTER,ShoWare Center  - GRILL CONCESSON #2,03-11-09,Seating 0-12 - Risk Category III,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,23,Satisfactory,FALSE,BLUE,"4100 - Warewashing facilities properly installed,...",5,PR0077777,DA1959041,IV0751901,1
ACCESSO SHOWARE CENTER,ShoWare Center  - CLUB LOUNGE,03-11-09,Seating 51-150 - Risk Category I,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,23,Unsatisfactory,FALSE,BLUE,"3400 - Wiping cloths properly used, stored",5,PR0077778,DA1959037,IV0751897,1
ACCESSO SHOWARE CENTER,ShoWare Center  - CLUB LOUNGE,03-11-09,Seating 51-150 - Risk Category I,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,23,Unsatisfactory,FALSE,BLUE,3700 - In-use utensils properly stored,3,PR0077778,DA1959037,IV0751898,1
ACCESSO SHOWARE CENTER,ShoWare Center - Portable Club Bar,03-11-09,Limited Food Services - no permanent plumbing,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,23,Unsatisfactory,FALSE,RED,0600 - Adequate handwashing facilities,10,PR0077849,DA1959040,IV0751900,
ACCESSO SHOWARE CENTER,ShoWare Center  - CLUB LOUNGE,03-11-09,Seating 51-150 - Risk Category I,625 W JAMES ST,KENT,98032,(253) 856-6777,-122.2400837,47.38786125,ACCESSO SHOWARE CENTER,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,0500 - Proper methods used to prevent bare hand...,15,PR0077778,DA1959037,IV0751896,1
ACEITUNO'S MEXICAN FOOD,ACEITUNO'S MEXICAN FOOD,02/13/2018,Seating 13-50 - Risk Category III,17017 SE 270TH PL C109 ,COVINGTON,98042,(206) 861-2088,-122.1144677,47.35905898,ACEITUNO'S MEXICAN FOOD,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0071960,DA0N0YCTZ,IV9WJT2PZ,2
ACEITUNO'S MEXICAN FOOD,ACEITUNO'S MEXICAN FOOD,02/13/2018,Seating 13-50 - Risk Category III,17017 SE 270TH PL C109 ,COVINGTON,98042,(206) 861-2088,-122.1144677,47.35905898,ACEITUNO'S MEXICAN FOOD,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,1400 - Raw meats below and away from ready to eat food; species separated,5,PR0071960,DA0N0YCTZ,IVZ4FYAOD,2
ACEITUNO'S MEXICAN FOOD,ACEITUNO'S MEXICAN FOOD,01-10-18,Seating 13-50 - Risk Category III,6621 S 211TH ST #103,KENT,98032,(206) 861-2008,-122.2512021,47.41307179,ACEITUNO'S MEXICAN FOOD,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0086796,DAPYE0K2B,,1
ACEITUNO'S MEXICAN FOOD,ACEITUNO'S MEXICAN FOOD,08/22/2017,Seating 13-50 - Risk Category III,17017 SE 270TH PL C109 ,COVINGTON,98042,(206) 861-2088,-122.1144677,47.35905898,ACEITUNO'S MEXICAN FOOD,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0071960,DA7COYABD,,2
ACEITUNO'S MEXICAN FOOD,ACEITUNO'S MEXICAN FOOD,08-03-17,Seating 13-50 - Risk Category III,6621 S 211TH ST #103,KENT,98032,(206) 861-2008,-122.2512021,47.41307179,ACEITUNO'S MEXICAN FOOD,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0086796,DAXX069I3,,1
ACEITUNO'S MEXICAN FOOD,ACEITUNO'S MEXICAN FOOD,06/26/2017,Seating 13-50 - Risk Category III,6621 S 211TH ST #103,KENT,98032,(206) 861-2008,-122.2512021,47.41307179,ACEITUNO'S MEXICAN FOOD,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0086796,DA0XN6CSQ,,1
ACEITUNO'S MEXICAN FOOD,ACEITUNO'S MEXICAN FOOD,05-08-17,Seating 13-50 - Risk Category III,17017 SE 270TH PL C109 ,COVINGTON,98042,(206) 861-2088,-122.1144677,47.35905898,ACEITUNO'S MEXICAN FOOD,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0071960,DAYS0GV5N,,2
ACEITUNO'S MEXICAN FOOD,ACEITUNO'S MEXICAN FOOD,01/30/2017,Seating 13-50 - Risk Category III,17017 SE 270TH PL C109 ,COVINGTON,98042,(206) 861-2088,-122.1144677,47.35905898,ACEITUNO'S MEXICAN FOOD,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0071960,DAW6ELP9C,,2
ACEITUNO'S MEXICAN FOOD,ACEITUNO'S MEXICAN FOOD,12-02-16,Seating 13-50 - Risk Category III,17017 SE 270TH PL C109 ,COVINGTON,98042,(206) 861-2088,-122.1144677,47.35905898,ACEITUNO'S MEXICAN FOOD,Routine Inspection/Field Review,0,Satisfactory,FALSE,RED,2000 - Proper reheating procedures for hot holding,15,PR0071960,DAW2WHJED,IVWMEZ5K7,2
ACEITUNO'S MEXICAN FOOD,ACEITUNO'S MEXICAN FOOD,12-02-16,Seating 13-50 - Risk Category III,17017 SE 270TH PL C109 ,COVINGTON,98042,(206) 861-2088,-122.1144677,47.35905898,ACEITUNO'S MEXICAN FOOD,Routine Inspection/Field Review,5,Satisfactory,FALSE,RED,"2500 - Toxic substances properly identified,...",10,PR0071960,DAW2WHJED,IV9ZEXJNU,2
ACEITUNO'S MEXICAN FOOD,ACEITUNO'S MEXICAN FOOD,09/29/2016,Seating 13-50 - Risk Category III,17017 SE 270TH PL C109 ,COVINGTON,98042,(206) 861-2088,-122.1144677,47.35905898,ACEITUNO'S MEXICAN FOOD,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0071960,DAIGQZ7I0,,2
ACEITUNO'S MEXICAN FOOD,ACEITUNO'S MEXICAN FOOD,09/26/2016,Seating 13-50 - Risk Category III,17017 SE 270TH PL C109 ,COVINGTON,98042,(206) 861-2088,-122.1144677,47.35905898,ACEITUNO'S MEXICAN FOOD,Consultation/Education - Field,0,Incomplete,FALSE,,,0,PR0071960,DA1BTCYL5,,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",01/19/2018,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0072035,DAK4GAACU,,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",08-03-17,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Consultation/Education - Field,30,Complete,FALSE,,,0,PR0072035,DAOEMCXIX,,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",01-11-17,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,30,Unsatisfactory,FALSE,RED,0500 - Proper barriers used to prevent bare hand contact with ready to eat foods.,25,PR0072035,DAYMQWFST,IV5L2OXGQ,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",07/14/2016,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Consultation/Education - Field,15,Complete,FALSE,,,0,PR0072035,DAAV55ABZ,,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",02/24/2016,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,15,Unsatisfactory,FALSE,RED,1600 - Proper cooling procedure,25,PR0072035,DAQJ37CFB,IVXKBPEYQ,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",10/14/2015,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0072035,DA43D0MDR,IVNHJTR9P,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",05/13/2015,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Consultation/Education - Field,8,Complete,FALSE,,,0,PR0072035,DA2592821,,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",02-10-15,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,8,Unsatisfactory,FALSE,RED,1400 - Raw meats below and away from ready to eat food; species separated,5,PR0072035,DA60FLX7L,IV56AII94,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",02-10-15,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,13,Unsatisfactory,FALSE,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0072035,DA60FLX7L,IVYCSRA9H,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",09-02-14,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,13,Unsatisfactory,FALSE,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0072035,DAPUJS3G0,IVGMOZUUX,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",12/24/2013,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,13,Satisfactory,FALSE,BLUE,4900 - Adequate ventilation; lighting; designated area...,2,PR0072035,DAWH9V0JJ,IVQKRCQBU,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",12/24/2013,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,3,Satisfactory,FALSE,RED,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0072035,DAWH9V0JJ,IVFFUMI0C,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",04/22/2013,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0072035,DAV9Z09XK,,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",10/15/2012,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0072035,DA2380322,,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",04/23/2012,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Consultation/Education - Field,25,Complete,FALSE,,,0,PR0072035,DA2326861,,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",03/27/2012,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,25,Satisfactory,FALSE,BLUE,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0072035,DA2318783,IV5109738,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",03/27/2012,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,25,Satisfactory,FALSE,BLUE,4300 - Non-food contact surfaces maintained and clean,3,PR0072035,DA2318783,IV5109724,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",11-09-11,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,25,Satisfactory,FALSE,,,0,PR0072035,DA2279732,,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",11-09-11,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0072035,DA2279733,,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",08/18/2011,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Consultation/Education - Field,5,Complete,FALSE,,,0,PR0072035,DA2252299,,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",05-11-11,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,15,Satisfactory,FALSE,,,0,PR0072035,DA2220195,,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",10/26/2010,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,15,Satisfactory,FALSE,BLUE,2900 - Adequate equipment for temperature control,5,PR0072035,DA2161922,IV2549143,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",06-03-10,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Consultation/Education - Field,10,Complete,FALSE,,,0,PR0072035,DA2111975,,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",03/24/2010,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,0,Unsatisfactory,FALSE,BLUE,2900 - Adequate equipment for temperature control,5,PR0072035,DA2090157,IV1781788,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",03/24/2010,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,5,Unsatisfactory,FALSE,BLUE,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0072035,DA2090157,IV1781790,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",03/24/2010,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,25,Unsatisfactory,FALSE,BLUE,"4100 - Warewashing facilities properly installed,...",5,PR0072035,DA2090157,IV1781789,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",03/24/2010,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,25,Unsatisfactory,FALSE,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0072035,DA2090157,IV1781787,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",03/24/2010,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,25,Unsatisfactory,FALSE,RED,0200 - Food Worker Cards current for all food...,5,PR0072035,DA2090157,IV1781714,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",04/15/2009,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,0400 - Hands washed as required,15,PR0072035,DA1973320,IV0756164,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",04/15/2009,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,10,Unsatisfactory,FALSE,RED,0200 - Food Worker Cards current for all food...,5,PR0072035,DA1973320,IV0756163,2
CENTURY LINK FIELD,SOCC-CENTURY LINK/UPPER EAST CARVERY (KC341),,Mobile Food Unit - Risk Category III,800 OCCIDENTAL AVE S,SEATTLE,98134,(206) 808-8302,-122.3315931,47.59543814,,,10,,,,,0,PR0085191,,,
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",01/30/2009,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Consultation/Education - Field,0,Complete,FALSE,,,0,PR0072035,DA1944846,,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",10/23/2008,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,0,Unsatisfactory,FALSE,BLUE,"Warewashing facilities properly installed,...",5,PR0072035,DA1912129,IV0641236,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",10/23/2008,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,"Toxic substances properly identified,...",10,PR0072035,DA1912129,IV0641237,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",05-06-08,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Consultation/Education - Field,5,Complete,FALSE,,,0,PR0072035,DA1839753,,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",01/17/2008,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0072035,DA1794026,,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",10-12-07,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Routine Inspection/Field Review,0,Satisfactory,FALSE,BLUE,"Warewashing facilities properly installed,...",5,PR0072035,DA1754990,IV0597574,2
"ACME BOWLING, BILLIARDS, EVENTS","ACME BOWLING, BILLIARDS, EVENTS",04/26/2007,Seating > 250 - Risk Category III,100 ANDOVER PARK W ,TUKWILA,98188,,-122.2533253,47.45999977,"ACME BOWLING, BILLIARDS, EVENTS",Consultation/Education - Field,0,Complete,FALSE,,,0,PR0072035,DA1680255,,2
ACORN CATERING,ACORN CATERING,12-05-17,Caterer - Risk Category III,16918 25TH AVE NE ,LAKE FOREST PARK,98155,(206) 361-1143,-122.3024447,47.75163525,ACORN CATERING,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0070250,DAKQTCPSR,,
ACORN CATERING,ACORN CATERING,04/26/2017,Caterer - Risk Category III,16918 25TH AVE NE ,LAKE FOREST PARK,98155,(206) 361-1143,-122.3024447,47.75163525,ACORN CATERING,Routine Inspection/Field Review,0,Incomplete,FALSE,,,0,PR0070250,DAZ0GJFXG,,
ACORN CATERING,ACORN CATERING,10/19/2016,Caterer - Risk Category III,16918 25TH AVE NE ,LAKE FOREST PARK,98155,(206) 361-1143,-122.3024447,47.75163525,ACORN CATERING,Consultation/Education - Field,5,Complete,FALSE,,,0,PR0070250,DAZJLK40J,,
ACORN CATERING,ACORN CATERING,02/18/2016,Caterer - Risk Category III,16918 25TH AVE NE ,LAKE FOREST PARK,98155,(206) 361-1143,-122.3024447,47.75163525,ACORN CATERING,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0070250,DAXAXJ2DZ,,
ACORN CATERING,ACORN CATERING,03/26/2014,Caterer - Risk Category III,16918 25TH AVE NE ,LAKE FOREST PARK,98155,(206) 361-1143,-122.3024447,47.75163525,ACORN CATERING,Routine Inspection/Field Review,30,Satisfactory,FALSE,,,0,PR0070250,DA2504830,,
